"","ibgeID","lat","lon"
"4365",4202578,-26.6929713,-53.0967453
"4366",4202602,-27.798993,-49.486994
"4367",4202701,-27.200749,-49.068892
"4368",4202800,-28.2728633,-49.1622712
"4369",4202859,-27.358578,-49.882145
"4370",4202875,-27.310953,-50.837585
"4371",4202909,-27.0964628,-48.9136323
"4372",4203006,-26.77567,-51.0120041
"4373",4203105,-27.0751925,-53.2502133
"4374",4203154,-26.6023644,-51.0992893
"4375",4203204,-27.0273601,-48.6535657
"4376",4203253,-27.9382827,-50.511491
"4377",4203303,-26.1941684,-49.2657484
"4378",4203402,-27.8987563,-50.7586887
"4379",4203501,-26.3947432,-53.0790495
"4380",4203600,-27.3962904,-51.2224397
"4381",4203709,-27.2660341,-48.7666708
"4382",4203808,-26.176591,-50.395001
"4383",4203907,-27.3440651,-51.6110403
"4384",4203956,-28.449773,-48.963144
"4385",4204004,-27.0689719,-51.660158
"4386",4204103,-27.1615046,-52.8796675
"4387",4204152,-27.6335797,-51.3368111
"4388",4204178,-27.7966668,-50.8746472
"4389",4204194,-27.590507,-49.553879
"4390",4204202,-27.0922364,-52.6166878
"4391",4204251,-28.6007346,-49.3248697
"4392",4204301,-27.2312011,-52.0231024
"4393",4204350,-26.9853947,-52.603549
"4394",4204400,-26.9058932,-52.7028055
"4395",4204459,-26.5124719,-52.6681763
"4396",4204509,-26.42464,-49.245968
"4397",4204558,-27.587688,-50.361448
"4398",4204608,-28.6789941,-49.3695627
"4399",4204707,-26.8927163,-53.1716516
"4400",4204756,-26.9735014,-53.0914014
"4401",4204806,-27.2917869,-50.5768954
"4402",4204905,-26.8246854,-53.5017586
"4403",4205001,-26.2604681,-53.6346379
"4404",4205100,-26.9849398,-49.7265136
"4405",4205159,-26.716408,-49.482726
"4406",4205175,-26.7236463,-52.5638445
"4407",4205191,-28.9860835,-49.6428985
"4408",4205209,-27.2747859,-51.4429712
"4409",4205308,-26.8476897,-52.2604154
"4410",4205357,-26.7784693,-53.3478823
"4411",4205407,-27.5973002,-48.5496098
"4412",4205431,-26.6478829,-52.7934366
"4413",4205456,-28.7487602,-49.4737661
"4414",4205506,-27.023288,-50.919978
"4415",4205555,-27.175021,-50.807621
"4416",4205605,-26.4553595,-52.6869755
"4417",4205704,-28.0274798,-48.6240197
"4418",4205803,-26.0294904,-48.8545202
"4419",4205902,-26.9307306,-48.9566824
"4420",4206009,-27.317161,-48.557608
"4421",4206108,-28.1856937,-49.2163956
"4422",4206207,-28.3300703,-49.0362296
"4423",4206306,-27.0864326,-48.9781319
"4424",4206405,-26.598866,-53.5204392
"4425",4206504,-26.468753,-49.002628
"4426",4206603,-26.3850268,-53.527794
"4427",4206652,-27.1333139,-52.7852104
"4428",4206702,-27.17361,-51.4903659
"4429",4206751,-27.184658,-51.235154
"4430",4206801,-27.088141,-51.368101
"4431",4206900,-27.0536613,-49.5191153
"4432",4207007,-28.7116553,-49.2971441
"4433",4207106,-26.9022824,-48.8284968
"4434",4207205,-28.3440491,-48.8151737
"4435",4207304,-28.241827,-48.6643444
"4436",4207403,-27.49082,-49.421766
"4437",4207502,-26.900011,-49.2370602
"4438",4207577,-27.0019673,-51.2405514
"4439",4207601,-27.4053188,-51.7734648
"4440",4207650,-26.9881311,-53.5346366
"4441",4207684,-26.6349873,-52.4555915
"4442",4207700,-27.0762287,-52.135736
"4443",4207759,-26.8237077,-53.272834
"4444",4207809,-27.0230476,-51.9010675
"4445",4207858,-26.6577742,-52.8929851
"4446",4207908,-26.242006,-50.795687
"4447",4208005,-27.275006,-52.3381725
"4448",4208104,-26.3391899,-49.9071983
"4449",4208203,-26.9117879,-48.6669852
"4450",4208302,-27.09472,-48.6137778
"4451",4208401,-27.1719977,-53.7118734
"4452",4208450,-26.1162431,-48.6180177
"4453",4208500,-27.4096219,-49.6014812
"4454",4208609,-27.1743246,-51.7348631
"4455",4208708,-28.999338,-49.7603204
"4456",4208807,-28.6237365,-49.0288664
"4457",4208906,-26.4897432,-49.0778063
"4458",4208955,-26.721575,-52.8591464
"4459",4209003,-27.1737204,-51.5065214
"4460",4209102,-26.3044898,-48.8486726
"4461",4209151,-26.962072,-49.6262509
"4462",4209177,-26.3985774,-52.7262856
"4463",4209201,-27.2614296,-51.5564429
"4464",4209300,-27.8165664,-50.325883
"4465",4209409,-28.483118,-48.7811993
"4466",4209458,-26.8583425,-52.5666619
"4467",4209508,-27.2193231,-49.7322856
"4468",4209607,-28.3942244,-49.3975402
"4469",4209706,-26.927987,-50.692109
"4470",4209805,-27.5071209,-49.2872077
"4471",4209854,-27.0524132,-52.0831626
"4472",4209904,-27.1679891,-49.5424602
"4473",4210001,-26.7118577,-48.9126756
"4474",4210035,-27.1294338,-51.4686169
"4475",4210050,-26.8541639,-51.3763845
"4476",4210100,-26.1150943,-49.8035982
"4477",4210209,-27.419236,-48.94878
"4478",4210308,-26.3654856,-50.3272634
"4479",4210407,-28.8628566,-49.449388
"4480",4210506,-26.7623898,-53.1747387
"4481",4210555,-26.802361,-52.626445
"4482",4210605,-26.610868,-49.005351
"4483",4210704,-26.4739837,-51.1509787
"4484",4210803,-28.8303183,-49.6349851
"4485",4210852,-27.2003527,-50.0697185
"4486",4210902,-26.7752383,-53.0525513
"4487",4211009,-27.1020777,-53.399242
"4488",4211058,-27.223916,-50.980785
"4489",4211108,-26.460989,-50.232724
"4490",4211207,-28.6522275,-49.2133979
"4491",4211256,-28.80057,-49.721362
"4492",4211306,-26.8898813,-48.6495828
"4493",4211405,-26.9027688,-52.9071258
"4494",4211454,-26.9406956,-52.8132923
"4495",4211504,-27.2862616,-48.9302652
"4496",4211603,-28.637371,-49.4997634
"4497",4211652,-26.4465656,-52.8319931
"4498",4211702,-28.3572698,-49.2872434
"4499",4211751,-27.4818979,-50.1205396
"4500",4211801,-27.3389051,-51.6137785
"4501",4211850,-26.6941871,-52.3103928
"4502",4211876,-27.2564715,-52.4998045
"4503",4211892,-27.9214849,-50.0994933
"4504",4211900,-27.6447774,-48.6646323
"4505",4212007,-26.3482487,-53.2775974
"4506",4212056,-27.5797981,-50.1589086
"4507",4212106,-27.0711023,-53.1596594
"4508",4212205,-26.4065885,-50.1457369
"4509",4212239,-26.6180705,-53.6743943
"4510",4212254,-29.325393,-49.7218979
"4511",4212270,-26.7806434,-52.0611058
"4512",4212304,-27.964968,-48.6830299
"4513",4212403,-28.4357866,-49.1864128
"4514",4212502,-26.775418,-48.6465251
"4515",4212601,-27.3736365,-51.9050311
"4516",4212700,-27.5328952,-49.6989571
"4517",4212809,-26.7638889,-48.6716667
"4518",4212908,-26.852586,-52.9872478
"4519",4213005,-27.0457296,-51.2296306
"4520",4213104,-27.4215816,-51.7822762
"4521",4213153,-27.0721133,-52.8667023
"4522",4213203,-26.7356218,-49.1770095
"4523",4213302,-27.483497,-50.376404
"4524",4213351,-27.1626096,-50.4684028
"4525",4213401,-26.8708566,-52.0164089
"4526",4213500,-27.1542415,-48.5424395
"4527",4213609,-26.2336416,-51.082771
"4528",4213708,-27.2567443,-49.9331593
"4529",4213807,-29.1966831,-49.9491971
"4530",4213906,-27.2217868,-51.8089482
"4531",4214003,-27.0426247,-49.6210429
"4532",4214102,-27.278277,-49.3890424
"4533",4214151,-26.4452737,-53.599913
"4534",4214201,-26.7253683,-52.7193084
"4535",4214300,-27.6731108,-49.0126867
"4536",4214409,-26.8998189,-51.0748324
"4537",4214508,-26.946807,-50.1412936
"4538",4214607,-27.193267,-49.7984595
"4539",4214706,-26.739777,-49.271828
"4540",4214805,-27.2162607,-49.643654
"4541",4214904,-28.1335539,-49.1048223
"4542",4215000,-26.3147216,-49.4674965
"4543",4215059,-27.861691,-49.7806323
"4544",4215075,-27.0697574,-53.3225281
"4545",4215109,-26.9233304,-49.3685354
"4546",4215208,-26.6783317,-53.3189986
"4547",4215307,-26.9841895,-50.0076168
"4548",4215356,-26.604932,-53.057763
"4549",4215406,-26.9071647,-51.406771
"4550",4215455,-28.6397512,-49.1266106
"4551",4215505,-26.9658952,-50.4182571
"4552",4215554,-26.9389432,-53.6176263
"4553",4215604,-28.0404239,-49.1280356
"4554",4215653,-29.1354955,-49.7154188
"4555",4215679,-26.7813,-50.009017
"4556",4215687,-26.6197384,-53.1986638
"4557",4215695,-26.6346323,-52.6753323
"4558",4215703,-27.6865324,-48.7769405
"4559",4215752,-26.4712934,-52.9658921
"4560",4215802,-26.2483669,-49.3820672
"4561",4215901,-27.900907,-48.932608
"4562",4216008,-27.081863,-53.0051018
"4563",4216057,-27.2670093,-50.4409508
"4564",4216107,-26.5593237,-52.5311718
"4565",4216206,-26.2495087,-48.6308087
"4566",4216255,-27.095202,-53.5950257
"4567",4216305,-27.277547,-48.8496101
"4568",4216354,-26.618114,-48.7641895
"4569",4216404,-29.2246601,-49.8081785
"4570",4216503,-28.2924972,-49.9353255
"4571",4216602,-27.6162335,-48.6270136
"4572",4216701,-26.4555904,-53.4954785
"4573",4216800,-27.6627041,-50.5791762
"4574",4216909,-26.35566,-52.849837
"4575",4217006,-28.3243832,-49.174819
"4576",4217105,-28.165018,-48.9793424
"4577",4217154,-26.6911028,-53.2522818
"4578",4217204,-26.7278977,-53.5176689
"4579",4217253,-27.5676985,-48.8047973
"4580",4217303,-26.9260033,-53.0047374
"4581",4217402,-26.411571,-49.074041
"4582",4217501,-27.1528578,-52.3096985
"4583",4217550,-26.7291439,-53.0440668
"4584",4217600,-28.597588,-49.4250007
"4585",4217709,-29.107985,-49.632776
"4586",4217758,-26.7379101,-52.9650177
"4587",4217808,-27.1167574,-50.0002159
"4588",4217907,-27.0997957,-51.2477143
"4589",4217956,-26.6869135,-53.1570085
"4590",4218004,-27.239404,-48.6353696
"4591",4218103,-28.8300122,-49.8466056
"4592",4218202,-26.8282737,-49.270641
"4593",4218251,-26.6170507,-50.6742579
"4594",4218301,-26.105632,-50.319692
"4595",4218350,-28.5153879,-49.4582122
"4596",4218400,-28.5574415,-49.1447586
"4597",4218509,-26.9996788,-51.4073067
"4598",4218608,-27.3040981,-49.79316
"4599",4218707,-28.471488,-49.014132
"4600",4218756,-26.97073,-53.6382084
"4601",4218806,-28.9277445,-49.6792206
"4602",4218855,-26.7642155,-52.8515985
"4603",4218905,-28.015663,-49.592547
"4604",4218954,-27.9557716,-49.875957
"4605",4219002,-28.5191381,-49.3201776
"4606",4219101,-26.861277,-52.1544966
"4607",4219150,-27.4909659,-50.9781096
"4608",4219176,-27.005456,-51.740238
"4609",4219200,-27.3908814,-49.3615664
"4610",4219309,-27.00544,-51.1533733
"4611",4219358,-26.878152,-49.832787
"4612",4219408,-26.927487,-49.794675
"4613",4219507,-26.874694,-52.403579
"4614",4219606,-27.0713302,-52.34048
"4615",4219705,-26.9605363,-52.5335505
"4616",4219853,-27.4532461,-51.5538702
"4617",3503901,-23.396266,-46.3175449
"4618",3505708,-23.5112184,-46.8764612
"4619",3506607,-23.5697765,-46.0407456
"4620",3509007,-23.3644621,-46.7484765
"4621",3509205,-23.3561111,-46.8769444
"4622",3510609,-23.5234673,-46.8406808
"4623",3513009,-23.603889,-46.918889
"4624",3513801,-23.681347,-46.62052
"4625",3515004,-23.6495294,-46.8528497
"4626",3515103,-23.8317997,-46.8156204
"4627",3515707,-23.541056,-46.37097
"4628",3516309,-23.2817308,-46.7448996
"4629",3516408,-23.3328038,-46.724446
"4630",3518305,-23.4133724,-46.0379249
"4631",3518800,-23.4430602,-46.524459
"4632",3522208,-23.7176303,-46.8492435
"4633",3522505,-23.54888,-46.933889
"4634",3523107,-23.4754492,-46.3514033
"4635",3525003,-23.5282044,-46.9019554
"4636",3526209,-23.932346,-47.0714217
"4637",3528502,-23.3186111,-46.5866667
"4638",3529401,-23.6669527,-46.4616922
"4639",3530607,-23.5234284,-46.1926671
"4640",3534401,-23.5324859,-46.7916801
"4641",3539103,-23.3972146,-47.0025661
"4642",3539806,-23.5249082,-46.3445663
"4643",3543303,-23.7129388,-46.4150871
"4644",3544103,-23.743724,-46.397084
"4645",3545001,-23.528805,-45.84653
"4646",3546801,-23.3194222,-46.2271903
"4647",3547304,-23.4446715,-46.9167722
"4648",3547809,-23.6573395,-46.5322504
"4649",3548708,-23.7080345,-46.5506747
"4650",3548807,-23.6195923,-46.5688323
"4651",3549953,-23.8535923,-46.9440587
"4652",3550308,-23.5506507,-46.6333824
"4653",3552502,-23.5427842,-46.3108391
"4654",3552809,-23.6121912,-46.7790539
"4655",3556453,-23.599338,-47.022038
"4656",5100102,-15.2001544,-56.3668953
"4657",5100201,-14.0522968,-52.1617625
"4658",5100250,-9.8715018,-56.0839881
"4659",5100300,-17.3156528,-53.2169365
"4660",5100359,-11.6723985,-51.3744431
"4661",5100409,-16.9469683,-53.529427
"4662",5100508,-14.513712,-56.4936374
"4663",5100607,-17.8269099,-53.2831736
"4664",5100805,-9.5678422,-57.394852
"4665",5101001,-15.729144,-51.834112
"4666",5101209,-16.857016,-53.031778
"4667",5101258,-15.4710868,-58.346796
"4668",5101308,-14.4610369,-56.8432806
"4669",5101407,-10.175806,-59.4439663
"4670",5101605,-16.195776,-55.9668049
"4671",5101704,-15.0683712,-57.1853688
"4672",5101803,-15.8916033,-52.2615413
"4673",5101852,-12.1725897,-51.5074425
"4674",5101902,-12.1227151,-58.0050109
"4675",5102504,-16.0658939,-57.6852775
"4676",5102603,-14.5403731,-52.7970626
"4677",5102637,-13.658735,-57.890723
"4678",5102678,-15.5430787,-55.1590511
"4679",5102686,-13.7223646,-59.2645296
"4680",5102694,-11.0516481,-51.8301897
"4681",5102702,-13.5564602,-52.2691167
"4682",5102793,-9.9690671,-55.8200191
"4683",5102850,-11.1391946,-58.6088547
"4684",5103007,-15.464343,-55.749857
"4685",5103056,-11.5057202,-54.8763166
"4686",5103106,-14.390339,-51.00015
"4687",5103205,-10.8094999,-55.4540386
"4688",5103254,-9.4560637,-59.2197132
"4689",5103304,-13.6581107,-59.786883
"4690",5103353,-10.643695,-51.569873
"4691",5103361,-14.5381171,-59.5443775
"4692",5103379,-9.9034364,-58.5658915
"4693",5103403,-15.5986686,-56.0991301
"4694",5103437,-15.6108629,-57.9188924
"4695",5103452,-14.7252735,-57.0480299
"4696",5103502,-14.4036262,-56.4364488
"4697",5103601,-15.809899,-54.922298
"4698",5103700,-12.3802463,-54.9389793
"4699",5103809,-15.443918,-58.739149
"4700",5103858,-13.18136,-53.2543946
"4701",5103908,-15.7070922,-52.7606044
"4702",5103957,-15.7680093,-58.3107593
"4703",5104104,-9.9517992,-54.9098178
"4704",5104203,-16.3457422,-53.7595097
"4705",5104500,-15.4941405,-58.5765917
"4706",5104526,-12.2408004,-56.1531011
"4707",5104542,-12.2323038,-56.6418251
"4708",5104559,-11.0084948,-55.2480739
"4709",5104609,-17.2033274,-54.1446924
"4710",5104807,-15.9520115,-54.9762106
"4711",5104906,-15.2369949,-56.4902844
"4712",5105002,-15.3407762,-58.8683137
"4713",5105101,-11.2535587,-57.5080072
"4714",5105150,-11.4230908,-58.7570212
"4715",5105176,-10.3282716,-58.4968918
"4716",5105200,-16.0517819,-54.8893514
"4717",5105234,-15.3188455,-58.0046244
"4718",5105259,-13.0655935,-55.9198356
"4719",5105309,-11.2234472,-50.6680221
"4720",5105507,-15.009904,-59.961115
"4721",5105580,-11.0794264,-54.5202451
"4722",5105606,-10.1683242,-54.9346194
"4723",5105622,-15.675947,-58.0951397
"4724",5105903,-14.7196233,-56.3351314
"4725",5106000,-14.4523543,-56.8069287
"4726",5106109,-15.7724354,-56.3435003
"4727",5106158,-9.8494172,-57.8139698
"4728",5106174,-13.9897745,-51.7998937
"4729",5106182,-14.4753855,-59.5881498
"4730",5106190,-10.8496569,-55.1780945
"4731",5106208,-14.9298622,-54.973665
"4732",5106216,-10.6367877,-55.709177
"4733",5106224,-13.8255015,-56.0849262
"4734",5106232,-14.7764648,-57.281316
"4735",5106240,-13.03484,-55.2539048
"4736",5106257,-14.6794165,-52.351994
"4737",5106265,-9.9752901,-55.1779717
"4738",5106273,-11.3904019,-57.3159067
"4739",5106281,-14.9108231,-53.01775
"4740",5106299,-9.6655602,-56.4758122
"4741",5106307,-14.426475,-54.052426
"4742",5106315,-12.2909756,-50.97048
"4743",5106372,-16.6230015,-54.4761228
"4744",5106422,-10.2429203,-54.9919857
"4745",5106455,-14.6627994,-54.7756232
"4746",5106505,-16.2634094,-56.6229717
"4747",5106653,-15.9045099,-52.257365
"4748",5106703,-16.758407,-52.836864
"4749",5106752,-15.2315171,-59.3349512
"4750",5106778,-10.8792851,-51.6391975
"4751",5106802,-11.532999,-57.413233
"4752",5106828,-15.8521665,-58.4693093
"4753",5106851,-15.3331148,-57.2080992
"4754",5107008,-15.8290891,-54.3925375
"4755",5107040,-15.5614127,-54.2993946
"4756",5107065,-12.5942311,-52.2081922
"4757",5107107,-15.627584,-58.177217
"4758",5107156,-15.1211207,-58.3836183
"4759",5107180,-12.936738,-51.824421
"4760",5107198,-16.489765,-52.6942009
"4761",5107206,-15.2398109,-58.1160774
"4762",5107248,-11.9745614,-55.2788045
"4763",5107263,-14.4946985,-57.0005399
"4764",5107297,-16.4647805,-54.2539044
"4765",5107305,-13.4467103,-56.7214365
"4766",5107354,-10.803888,-52.7357819
"4767",5107404,-16.0030443,-54.9212312
"4768",5107578,-10.8428772,-61.4596962
"4769",5107602,-16.4603533,-54.6397099
"4770",5107701,-14.825938,-56.42357
"4771",5107743,-10.1533447,-52.392016
"4772",5107750,-15.012003,-58.226386
"4773",5107768,-13.8139517,-55.2721092
"4774",5107776,-10.470375,-50.513986
"4775",5107792,-14.8037659,-53.6095671
"4776",5107800,-15.8644521,-56.0765226
"4777",5107859,-11.6170646,-50.6667246
"4778",5107875,-13.547958,-58.8146235
"4779",5107883,-12.0890348,-51.4005672
"4780",5107909,-11.8508224,-55.5175957
"4781",5107925,-12.5444887,-55.7233972
"4782",5107941,-11.3085286,-56.8212723
"4783",5107958,-14.6213903,-57.4907268
"4784",5108006,-12.742385,-56.512037
"4785",5108055,-10.5995196,-55.1167029
"4786",5108105,-16.0802073,-53.553114
"4787",5108204,-16.200591,-52.557097
"4788",5108303,-11.5308712,-54.3695643
"4789",5108352,-15.2966987,-59.065637
"4790",5108402,-15.645816,-56.132218
"4791",5108501,-12.2949604,-55.2947571
"4792",5108600,-10.013666,-51.118599
"4793",5108808,-10.3102031,-55.4042689
"4794",5108857,-14.3653436,-56.9709009
"4795",5108907,-13.0314433,-57.0922657
"4796",5108956,-9.9796694,-57.467331
"4797",2700102,-9.2613606,-37.9361053
"4798",2700201,-9.6830208,-36.3052699
"4799",2700300,-9.754866,-36.661471
"4800",2700409,-9.5029595,-36.0219316
"4801",2700508,-9.4038098,-35.5117693
"4802",2700607,-9.8261357,-35.8837777
"4803",2700706,-9.6733809,-37.1265481
"4804",2700805,-9.5715351,-36.492841
"4805",2700904,-9.8269944,-37.2787165
"4806",2701001,-9.6452054,-36.2116658
"4807",2701100,-9.2478057,-36.0152009
"4808",2701209,-9.401212,-36.991082
"4809",2701308,-9.399589,-36.1524309
"4810",2701357,-8.8481634,-35.5660033
"4811",2701407,-9.7798607,-36.3575793
"4812",2701506,-9.9725,-36.7479144736842
"4813",2701605,-9.1173572,-37.6011704
"4814",2701704,-9.415041,-36.082583
"4815",2701803,-9.4832948,-37.3757121
"4816",2701902,-9.255605,-36.298334
"4817",2702009,-9.633484,-36.584493
"4818",2702108,-8.918058,-35.721414
"4819",2702207,-9.637147,-35.799377
"4820",2702306,-10.1249963,-36.1760623
"4821",2702355,-9.6168038,-36.7684669
"4822",2702405,-9.3841161,-37.997756
"4823",2702504,-9.384645,-37.096502
"4824",2702553,-9.3888972,-36.7616833
"4825",2702603,-9.8944239,-36.6793255
"4826",2702702,-10.292494,-36.3028583
"4827",2702801,-9.2788679,-35.7235246
"4828",2702900,-9.884041,-36.831592
"4829",2703007,-8.9737196,-35.9279963
"4830",2703106,-9.537678,-36.637191
"4831",2703205,-10.1267244,-36.658151
"4832",2703304,-9.222095,-37.7480654
"4833",2703403,-9.6348723,-37.2055752
"4834",2703502,-8.83951,-35.459074
"4835",2703601,-9.087464,-35.263403
"4836",2703700,-9.6597307,-37.0015482
"4837",2703759,-10.0092595,-36.0232787
"4838",2703809,-9.1372894,-35.7518862
"4839",2703908,-8.944022,-35.5546827
"4840",2704005,-9.9201549,-36.474737
"4841",2704104,-9.8294012,-36.7395617
"4842",2704203,-9.7389667,-36.5015847
"4843",2704302,-9.6476843,-35.7339264
"4844",2704401,-9.5326559,-36.9862043
"4845",2704500,-9.0118278,-35.222512
"4846",2704609,-9.230449,-37.352419
"4847",2704708,-9.709715,-35.896731
"4848",2704807,-9.5808649,-36.3040574
"4849",2704906,-9.447393,-36.388076
"4850",2705002,-9.118243,-37.732298
"4851",2705101,-9.154373,-35.524302
"4852",2705200,-9.393843,-35.839182
"4853",2705309,-9.312358,-36.869553
"4854",2705408,-9.602565,-37.2461716
"4855",2705507,-9.306823,-35.942798
"4856",2705606,-8.941905,-35.664001
"4857",2705705,-9.5318374,-37.2939052
"4858",2705804,-9.5020783,-37.8324537
"4859",2705903,-10.056075,-36.8135254
"4860",2706000,-9.5190555,-37.1893316
"4861",2706109,-9.1622698,-37.3582893
"4862",2706208,-9.6727944,-37.328509
"4863",2706307,-9.4112877,-36.6293905
"4864",2706406,-9.7496551,-37.4329891
"4865",2706422,-9.2540147,-38.0039241
"4866",2706448,-9.463133,-35.551977
"4867",2706505,-9.2367833,-35.4901015
"4868",2706604,-9.3679179,-36.3672411
"4869",2706703,-10.2872341,-36.5819262
"4870",2706802,-10.4066897,-36.433654
"4871",2706901,-9.6016711,-35.9511275
"4872",2707008,-9.473822,-36.291829
"4873",2707107,-9.6115579,-37.7616366
"4874",2707206,-9.3063206,-37.2855185
"4875",2707305,-9.051948,-35.398653
"4876",2707404,-9.160065,-35.304914
"4877",2707503,-10.186833,-36.8357056
"4878",2707602,-9.3217611,-36.4735837
"4879",2707701,-9.477829,-35.839435
"4880",2707800,-9.8334935,-35.9777132
"4881",2707909,-9.6037,-35.823196
"4882",2708006,-9.369989,-37.248018
"4883",2708105,-9.171413,-36.217608
"4884",2708204,-10.1258829,-36.898249
"4885",2708303,-9.0093044,-36.056732
"4886",2708402,-9.5584287,-37.3818893
"4887",2708501,-9.3181755,-35.5605097
"4888",2708600,-9.7831115,-36.0967804
"4889",2708709,-9.267217,-35.376312
"4890",2708808,-9.9315057,-36.5439245
"4891",2708907,-9.569113,-35.822697
"4892",2708956,-9.469865,-37.457606
"4893",2709004,-9.5348175,-36.431458
"4894",2709103,-9.64529,-36.492844
"4895",2709152,-9.9062736,-36.3571341
"4896",2709202,-9.967583,-37.0015357
"4897",2709301,-9.1576807,-36.0342251
"4898",2709400,-9.3728032,-36.2432636
"4899",2300101,-7.3607808,-39.0487878
"4900",2300150,-4.2237866,-38.7071663
"4901",2300200,-2.8869514,-40.1194713
"4902",2300309,-6.0936464,-39.4543204
"4903",2300408,-6.5710836,-40.1212278
"4904",2300507,-3.586247,-40.5457641
"4905",2300606,-6.9980933,-39.7385742
"4906",2300705,-5.5190371,-38.2719351
"4907",2300754,-3.3634586,-39.8284791
"4908",2300804,-6.7754187,-39.9879345
"4909",2300903,-3.9460303,-39.4313298
"4910",2301000,-3.9063117,-38.387504
"4911",2301109,-4.558259,-37.767894
"4912",2301208,-4.3702577,-38.8084313
"4913",2301257,-4.7504395,-40.8303611
"4914",2301307,-7.212861,-40.1359222
"4915",2301406,-4.4195958,-39.0463737
"4916",2301505,-6.3235099,-40.1603859
"4917",2301604,-6.8746791,-39.8741385
"4918",2301703,-6.9426019,-38.9693765
"4919",2301802,-6.7303544,-38.7170095
"4920",2301851,-5.3046404,-38.919766
"4921",2301901,-7.3121067,-39.3036427
"4922",2301950,-4.2883361,-38.641094
"4923",2302008,-7.1713587,-38.7742136
"4924",2302057,-3.0200371,-41.1339229
"4925",2302107,-4.3290203,-38.8821055
"4926",2302206,-4.1810469,-38.1298101
"4927",2302305,-3.0529129,-40.167582
"4928",2302404,-5.1261877,-39.7300055
"4929",2302503,-7.4909841,-38.9859152
"4930",2302602,-2.9009918,-40.8427389
"4931",2302701,-7.0742675,-40.3740367
"4932",2302800,-4.3547946,-39.3108516
"4933",2302909,-4.4644692,-38.8956734
"4934",2303006,-4.2316487,-39.1946515
"4935",2303105,-3.948584,-40.476028
"4936",2303204,-7.0417053,-39.2835527
"4937",2303303,-6.5348688,-39.4966658
"4938",2303402,-4.1611842,-40.9412317
"4939",2303501,-4.129666,-38.241178
"4940",2303600,-6.1341578,-39.8795321
"4941",2303659,-4.6494224,-40.2002603
"4942",2303709,-3.7300563,-38.6593082
"4943",2303808,-6.6065382,-39.0599487
"4944",2303907,-3.0339874,-41.2438452
"4945",2303931,-4.8435726,-39.1393071
"4946",2303956,-4.3010895,-38.4976923
"4947",2304004,-3.5519794,-40.6528409
"4948",2304103,-5.1782451,-40.6696545
"4949",2304202,-7.2369112,-39.4149236
"4950",2304236,-4.4156199,-40.9048081
"4951",2304251,-2.918128,-40.175981
"4952",2304269,-5.9173532,-39.2672104
"4953",2304277,-6.0311304,-38.3482173
"4954",2304285,-3.8889838,-38.4546585
"4955",2304301,-6.9272823,-39.5714222
"4956",2304350,-3.799447,-40.263405
"4957",2304400,-3.7304512,-38.5217989
"4958",2304459,-4.451256,-37.798056
"4959",2304509,-3.755572,-40.818019
"4960",2304608,-4.0503563,-39.4484058
"4961",2304657,-4.0453849,-40.7527195
"4962",2304707,-3.1212057,-40.8284124
"4963",2304806,-6.8889524,-39.2179315
"4964",2304905,-3.9157768,-40.3855093
"4965",2304954,-4.0412656,-38.6369079
"4966",2305001,-4.1632924,-40.7495985
"4967",2305100,-4.2615431,-38.9339337
"4968",2305209,-4.4084745,-40.4065472
"4969",2305233,-4.0964618,-38.4965574
"4970",2305266,-4.8194345,-38.8208476
"4971",2305308,-3.9228792,-40.8890296
"4972",2305332,-4.9751759,-38.6368754
"4973",2305357,-4.7158474,-37.3535365
"4974",2305407,-6.4003992,-38.8575946
"4975",2305506,-6.361934,-39.2972233
"4976",2305605,-5.3958538,-40.3108896
"4977",2305654,-4.903227,-40.760079
"4978",2305704,-6.7883197,-38.7172034
"4979",2305803,-4.3239824,-40.7097463
"4980",2305902,-4.5427141,-40.7168461
"4981",2306009,-5.8106219,-38.3028294
"4982",2306108,-3.7466828,-39.7840904
"4983",2306207,-4.68054,-37.8239968
"4984",2306256,-3.965768,-38.529763
"4985",2306306,-3.6841324,-39.5851265
"4986",2306405,-3.499329,-39.583571
"4987",2306504,-4.5654191,-38.9211537
"4988",2306553,-2.9224558,-39.9129042
"4989",2306603,-4.5305423,-39.621054
"4990",2306702,-5.6092417,-38.7630077
"4991",2306801,-5.454494,-38.4679295
"4992",2306900,-5.8854585,-38.6212957
"4993",2307007,-4.831508,-37.780997
"4994",2307106,-7.5838966,-39.279713
"4995",2307205,-7.6894344,-39.006074
"4996",2307254,-2.8986278,-40.4506081
"4997",2307304,-7.2153453,-39.3153336
"4998",2307403,-6.5224934,-39.5247183
"4999",2307502,-6.7519554,-38.9634019
"5000",2307601,-5.1455607,-38.0984936
"5001",2307635,-4.8542961,-39.5766436
"5002",2307650,-3.8779438,-38.6247697
"5003",2307700,-3.8922967,-38.6835427
"5004",2307809,-3.1221945,-40.1514585
"5005",2307908,-3.2235114,-40.6958832
"5006",2308005,-3.5239058,-40.3423107
"5007",2308104,-7.3870095,-38.7737751
"5008",2308203,-3.5390209,-40.4546107
"5009",2308302,-7.3106846,-38.9447146
"5010",2308351,-5.6834601,-39.1970885
"5011",2308377,-3.568674,-39.966267
"5012",2308401,-7.248491,-39.1434843
"5013",2308500,-5.7450899,-39.6293519
"5014",2308609,-4.7879512,-40.063949
