"","date","country","state","city","ibgeID","newDeaths","deaths","newCases","totalCases"
"12955","2020-04-13","Brazil","SC","Nova Trento/SC",4211504,0,0,0,1
"12956","2020-04-13","Brazil","GO","Nova Veneza/GO",5215009,0,0,0,1
"12957","2020-04-13","Brazil","ES","Nova Venécia/ES",3203908,0,0,0,2
"12958","2020-04-13","Brazil","AM","Novo Airão/AM",1303205,0,1,1,2
"12959","2020-04-13","Brazil","RS","Novo Hamburgo/RS",4313409,0,2,1,26
"12960","2020-04-13","Brazil","CE","Novo Oriente/CE",2309409,0,0,0,2
"12961","2020-04-13","Brazil","PA","Novo Progresso/PA",1505031,0,0,0,1
"12962","2020-04-13","Brazil","RN","Nísia Floresta/RN",2408201,0,0,1,1
"12963","2020-04-13","Brazil","PA","Oeiras do Pará/PA",1505205,0,0,0,1
"12964","2020-04-13","Brazil","AP","Oiapoque/AP",1600501,0,0,0,2
"12965","2020-04-13","Brazil","PE","Olinda/PE",2609600,1,7,19,91
"12966","2020-04-13","Brazil","SP","Olímpia/SP",3533908,0,0,0,2
"12967","2020-04-13","Brazil","SC","Orleans/SC",4211702,0,0,1,2
"12968","2020-04-13","Brazil","SP","Orlândia/SP",3534302,0,0,0,2
"12969","2020-04-13","Brazil","SP","Osasco/SP",3534401,2,11,10,139
"12970","2020-04-13","Brazil","RS","Osório/RS",4313508,0,0,0,2
"12971","2020-04-13","Brazil","SP","Ourinhos/SP",3534708,0,0,0,1
"12972","2020-04-13","Brazil","BA","Ouriçangas/BA",2923308,0,0,0,0
"12973","2020-04-13","Brazil","MG","Ouro Fino/MG",3146008,0,1,0,1
"12974","2020-04-13","Brazil","RO","Ouro Preto do Oeste/RO",1100155,0,0,0,2
"12975","2020-04-13","Brazil","CE","Pacajus/CE",2309607,0,0,0,1
"12976","2020-04-13","Brazil","RR","Pacaraima/RR",1400456,0,0,0,2
"12977","2020-04-13","Brazil","CE","Pacatuba/CE",2309706,0,0,0,2
"12978","2020-04-13","Brazil","SE","Pacatuba/SE",2804904,0,0,0,2
"12979","2020-04-13","Brazil","PR","Paiçandu/PR",4117503,0,0,-1,0
"12980","2020-04-13","Brazil","SC","Palhoça/SC",4211900,0,1,2,11
"12981","2020-04-13","Brazil","PE","Palmares/PE",2610004,0,2,0,4
"12982","2020-04-13","Brazil","PR","Palmas/PR",4117602,0,0,0,1
"12983","2020-04-13","Brazil","TO","Palmas/TO",1721000,0,0,0,16
"12984","2020-04-13","Brazil","AL","Palmeira dos Índios/AL",2706307,0,0,0,1
"12985","2020-04-13","Brazil","PR","Palmeira/PR",4117701,0,0,0,2
"12986","2020-04-13","Brazil","BA","Palmeiras/BA",2923506,0,0,0,1
"12987","2020-04-13","Brazil","SC","Papanduva/SC",4212205,0,0,0,2
"12988","2020-04-13","Brazil","RJ","Paracambi/RJ",3303609,0,0,0,1
"12989","2020-04-13","Brazil","MG","Paracatu/MG",3147006,0,0,0,1
"12990","2020-04-13","Brazil","MG","Paraisópolis/MG",3147303,0,2,0,4
"12991","2020-04-13","Brazil","PR","Paranaguá/PR",4118204,0,2,0,6
"12992","2020-04-13","Brazil","GO","Paranaiguara/GO",5216304,0,0,0,1
"12993","2020-04-13","Brazil","PR","Paranavaí/PR",4118402,0,0,1,5
"12994","2020-04-13","Brazil","MS","Paranaíba/MS",5006309,0,0,1,2
"12995","2020-04-13","Brazil","RJ","Paraty/RJ",3303807,0,0,0,1
"12996","2020-04-13","Brazil","PA","Parauapebas/PA",1505536,0,0,1,11
"12997","2020-04-13","Brazil","RS","Paraí/RS",4314001,0,0,0,2
"12998","2020-04-13","Brazil","RJ","Paraíba do Sul/RJ",3303708,0,0,0,3
"12999","2020-04-13","Brazil","TO","Paraíso do Tocantins/TO",1716109,0,0,0,1
"13000","2020-04-13","Brazil","GO","Paraúna/GO",5216403,1,1,1,1
"13001","2020-04-13","Brazil","RS","Pareci Novo/RS",4314035,0,0,0,1
"13002","2020-04-13","Brazil","AM","Parintins/AM",1303403,0,3,0,11
"13003","2020-04-13","Brazil","SP","Pariquera-Açu/SP",3536208,0,0,0,2
"13004","2020-04-13","Brazil","RN","Parnamirim/RN",2403251,0,0,2,41
"13005","2020-04-13","Brazil","PI","Parnaíba/PI",2207702,0,1,0,1
"13006","2020-04-13","Brazil","MG","Pará de Minas/MG",3147105,0,0,2,3
"13007","2020-04-13","Brazil","RN","Passa e Fica/RN",2409100,0,0,0,1
"13008","2020-04-13","Brazil","PE","Passira/PE",2610509,0,0,0,1
"13009","2020-04-13","Brazil","RS","Passo Fundo/RS",4314100,0,2,1,19
"13010","2020-04-13","Brazil","PR","Pato Branco/PR",4118501,0,0,0,3
"13011","2020-04-13","Brazil","MG","Patos de Minas/MG",3148004,0,1,0,6
"13012","2020-04-13","Brazil","PB","Patos/PB",2510808,0,1,0,4
"13013","2020-04-13","Brazil","MG","Patrocínio/MG",3148103,0,0,1,7
"13014","2020-04-13","Brazil","RJ","Paty do Alferes/RJ",3303856,0,0,0,2
"13015","2020-04-13","Brazil","RN","Pau dos Ferros/RN",2409407,0,0,1,1
"13016","2020-04-13","Brazil","PE","Paudalho/PE",2610608,1,2,1,7
"13017","2020-04-13","Brazil","PE","Paulista/PE",2610707,2,2,20,67
"13018","2020-04-13","Brazil","SC","Paulo Lopes/SC",4212304,0,0,0,1
"13019","2020-04-13","Brazil","SP","Paulínia/SP",3536505,0,0,0,5
"13020","2020-04-13","Brazil","MA","Paço do Lumiar/MA",2107506,0,2,2,16
"13021","2020-04-13","Brazil","PR","Peabiru/PR",4118808,0,0,0,2
"13022","2020-04-13","Brazil","SP","Pedra Bela/SP",3536802,0,0,0,1
"13023","2020-04-13","Brazil","CE","Pedra Branca/CE",2310506,0,0,0,1
"13024","2020-04-13","Brazil","SC","Pedras Grandes/SC",4212403,0,1,0,2
"13025","2020-04-13","Brazil","RS","Pelotas/RS",4314407,0,0,4,9
"13026","2020-04-13","Brazil","SP","Penápolis/SP",3537305,0,1,0,1
"13027","2020-04-13","Brazil","MG","Perdões/MG",3149903,0,0,0,1
"13028","2020-04-13","Brazil","SP","Peruíbe/SP",3537602,0,0,1,4
"13029","2020-04-13","Brazil","SC","Pescaria Brava/SC",4212650,0,0,0,1
"13030","2020-04-13","Brazil","PE","Petrolina/PE",2611101,0,0,1,5
"13031","2020-04-13","Brazil","RJ","Petrópolis/RJ",3303906,0,1,0,28
"13032","2020-04-13","Brazil","PI","Pimenteiras/PI",2208106,0,0,1,1
"13033","2020-04-13","Brazil","SP","Pindamonhangaba/SP",3538006,1,1,0,2
"13034","2020-04-13","Brazil","SP","Pindorama/SP",3538105,0,0,0,1
"13035","2020-04-13","Brazil","CE","Pindoretama/CE",2310852,0,0,0,1
"13036","2020-04-13","Brazil","PR","Pinhais/PR",4119152,0,0,0,13
"13037","2020-04-13","Brazil","PR","Pinhão/PR",4119301,0,0,0,1
"13038","2020-04-13","Brazil","SP","Piracicaba/SP",3538709,0,1,0,13
"13039","2020-04-13","Brazil","PI","Piracuruca/PI",2208304,1,1,0,4
"13040","2020-04-13","Brazil","SP","Pirajuí/SP",3538907,0,0,0,1
"13041","2020-04-13","Brazil","MG","Pirapetinga/MG",3151107,0,0,0,1
"13042","2020-04-13","Brazil","MG","Pirapora/MG",3151206,0,0,0,1
"13043","2020-04-13","Brazil","PR","Piraquara/PR",4119509,0,0,0,3
"13044","2020-04-13","Brazil","RS","Piratini/RS",4314605,0,0,0,1
"13045","2020-04-13","Brazil","RJ","Piraí/RJ",3304003,0,0,0,1
"13046","2020-04-13","Brazil","GO","Pirenópolis/GO",5217302,0,0,-1,0
"13047","2020-04-13","Brazil","GO","Pires do Rio/GO",5217401,0,1,0,1
"13048","2020-04-13","Brazil","BA","Piripá/BA",2924702,0,0,0,1
"13049","2020-04-13","Brazil","MG","Piumhi/MG",3151503,0,0,0,1
"13050","2020-04-13","Brazil","AC","Plácido de Castro/AC",1200385,0,0,2,7
"13051","2020-04-13","Brazil","BA","Pojuca/BA",2925204,0,0,0,1
"13052","2020-04-13","Brazil","PE","Pombos/PE",2611309,1,1,1,2
"13053","2020-04-13","Brazil","SC","Pomerode/SC",4213203,0,0,0,1
"13054","2020-04-13","Brazil","PR","Ponta Grossa/PR",4119905,0,0,0,5
"13055","2020-04-13","Brazil","MS","Ponta Porã/MS",5006606,0,0,0,1
"13056","2020-04-13","Brazil","RJ","Porciúncula/RJ",3304102,0,0,0,1
"13057","2020-04-13","Brazil","AC","Porto Acre/AC",1200807,0,0,0,1
"13058","2020-04-13","Brazil","RS","Porto Alegre/RS",4314902,1,7,1,315
"13059","2020-04-13","Brazil","SC","Porto Belo/SC",4213500,0,1,0,5
"13060","2020-04-13","Brazil","SP","Porto Feliz/SP",3540606,0,0,0,0
"13061","2020-04-13","Brazil","SP","Porto Ferreira/SP",3540705,0,1,0,2
"13062","2020-04-13","Brazil","AL","Porto Real do Colégio/AL",2707503,0,0,0,1
"13063","2020-04-13","Brazil","RJ","Porto Real/RJ",3304110,0,0,0,3
"13064","2020-04-13","Brazil","BA","Porto Seguro/BA",2925303,0,0,0,11
"13065","2020-04-13","Brazil","RO","Porto Velho/RO",1100205,0,2,0,27
"13066","2020-04-13","Brazil","MG","Pouso Alegre/MG",3152501,1,2,0,12
"13067","2020-04-13","Brazil","SP","Poá/SP",3539806,0,1,0,9
"13068","2020-04-13","Brazil","MG","Poços de Caldas/MG",3151800,0,0,0,4
"13069","2020-04-13","Brazil","BA","Prado/BA",2925501,0,0,0,4
"13070","2020-04-13","Brazil","SP","Praia Grande/SP",3541000,0,2,0,17
"13071","2020-04-13","Brazil","AM","Presidente Figueiredo/AM",1303536,0,1,0,2
"13072","2020-04-13","Brazil","SP","Presidente Prudente/SP",3541406,0,2,0,4
"13073","2020-04-13","Brazil","SP","Presidente Venceslau/SP",3541505,0,2,0,4
"13074","2020-04-13","Brazil","MT","Primavera do Leste/MT",5107040,0,0,0,1
"13075","2020-04-13","Brazil","PR","Primeiro de Maio/PR",4120507,0,1,0,1
"13076","2020-04-13","Brazil","GO","Professor Jamil/GO",5218391,0,0,0,1
"13077","2020-04-13","Brazil","SP","Promissão/SP",3541604,0,0,0,1
"13078","2020-04-13","Brazil","SE","Propriá/SE",2805703,0,0,0,2
"13079","2020-04-13","Brazil","PR","Quatiguá/PR",4120705,0,1,0,2
"13080","2020-04-13","Brazil","PA","Quatipuru/PA",1506112,0,0,0,1
"13081","2020-04-13","Brazil","RJ","Quatis/RJ",3304128,0,0,0,2
"13082","2020-04-13","Brazil","PR","Quatro Barras/PR",4120804,0,0,0,1
"13083","2020-04-13","Brazil","RJ","Queimados/RJ",3304144,0,0,0,11
"13084","2020-04-13","Brazil","PE","Quipapá/PE",2611507,0,0,0,1
"13085","2020-04-13","Brazil","PR","Quitandinha/PR",4121208,0,0,1,2
"13086","2020-04-13","Brazil","CE","Quixadá/CE",2311306,0,0,0,7
"13087","2020-04-13","Brazil","CE","Quixeramobim/CE",2311405,0,1,-2,3
"13088","2020-04-13","Brazil","CE","Quixeré/CE",2311504,0,0,0,2
"13089","2020-04-13","Brazil","SC","Rancho Queimado/SC",4214300,0,0,0,2
"13090","2020-04-13","Brazil","MA","Raposa/MA",2109452,0,0,0,3
"13091","2020-04-13","Brazil","PE","Recife/PE",2611606,9,46,115,672
"13092","2020-04-13","Brazil","RJ","Resende/RJ",3304201,0,0,0,6
"13093","2020-04-13","Brazil","GO","Rialma/GO",5218607,0,0,0,2
"13094","2020-04-13","Brazil","SP","Ribeirão Pires/SP",3543303,0,0,1,17
"13095","2020-04-13","Brazil","SP","Ribeirão Preto/SP",3543402,0,4,1,44
"13096","2020-04-13","Brazil","MG","Ribeirão das Neves/MG",3154606,0,0,0,2
"13097","2020-04-13","Brazil","RJ","Rio Bonito/RJ",3304300,0,2,0,5
"13098","2020-04-13","Brazil","PR","Rio Branco do Sul/PR",4122206,0,0,0,2
"13099","2020-04-13","Brazil","AC","Rio Branco/AC",1200401,1,3,8,68
"13100","2020-04-13","Brazil","SP","Rio Claro/SP",3543907,0,1,0,4
"13101","2020-04-13","Brazil","SP","Rio Grande da Serra/SP",3544103,0,0,0,5
"13102","2020-04-13","Brazil","RS","Rio Grande/RS",4315602,0,0,0,3
"13103","2020-04-13","Brazil","SC","Rio Negrinho/SC",4215000,0,0,0,1
"13104","2020-04-13","Brazil","PR","Rio Negro/PR",4122305,0,0,0,2
"13105","2020-04-13","Brazil","RS","Rio Pardo/RS",4315701,0,0,1,1
"13106","2020-04-13","Brazil","SC","Rio Rufino/SC",4215059,0,0,0,1
"13107","2020-04-13","Brazil","MS","Rio Verde de Mato Grosso/MS",5007406,0,0,0,1
"13108","2020-04-13","Brazil","GO","Rio Verde/GO",5218805,0,1,0,13
"13109","2020-04-13","Brazil","RJ","Rio das Flores/RJ",3304508,0,0,0,1
"13110","2020-04-13","Brazil","RJ","Rio das Ostras/RJ",3304524,0,2,0,6
"13111","2020-04-13","Brazil","RJ","Rio de Janeiro/RJ",3304557,9,115,326,2322
"13112","2020-04-13","Brazil","BA","Rio do Pires/BA",2926905,0,0,0,1
"13113","2020-04-13","Brazil","SC","Rio do Sul/SC",4214805,0,0,1,1
"13114","2020-04-13","Brazil","RS","Rolante/RS",4316006,0,0,0,1
"13115","2020-04-13","Brazil","RO","Rolim de Moura/RO",1100288,0,0,0,3
"13116","2020-04-13","Brazil","PR","Rolândia/PR",4122404,0,0,0,1
"13117","2020-04-13","Brazil","MT","Rondonópolis/MT",5107602,1,1,3,22
"13118","2020-04-13","Brazil","CE","Russas/CE",2311801,0,0,1,3
"13119","2020-04-13","Brazil","MG","Sabará/MG",3156700,0,0,0,7
"13120","2020-04-13","Brazil","PE","Salgueiro/PE",2612208,0,0,1,5
"13121","2020-04-13","Brazil","PA","Salinópolis/PA",1506203,0,0,1,1
"13122","2020-04-13","Brazil","SP","Salto de Pirapora/SP",3545308,0,0,0,2
"13123","2020-04-13","Brazil","SP","Salto/SP",3545209,0,0,0,3
"13124","2020-04-13","Brazil","BA","Salvador/BA",2927408,0,11,26,390
"13125","2020-04-13","Brazil","RS","Sananduva/RS",4316600,0,0,0,2
"13126","2020-04-13","Brazil","SC","Sangão/SC",4215455,0,0,0,1
"13127","2020-04-13","Brazil","RS","Sant'Ana do Livramento/RS",4317103,0,0,0,7
"13128","2020-04-13","Brazil","SP","Santa Branca/SP",3546009,0,1,0,2
"13129","2020-04-13","Brazil","SP","Santa Bárbara d'Oeste/SP",3545803,0,0,0,1
"13130","2020-04-13","Brazil","SC","Santa Cecília/SC",4215505,0,0,0,1
"13131","2020-04-13","Brazil","BA","Santa Cruz Cabrália/BA",2927705,0,0,0,5
"13132","2020-04-13","Brazil","PE","Santa Cruz do Capibaribe/PE",2612505,0,0,0,1
"13133","2020-04-13","Brazil","SP","Santa Cruz do Rio Pardo/SP",3546405,0,0,1,2
"13134","2020-04-13","Brazil","RS","Santa Cruz do Sul/RS",4316808,0,0,0,1
"13135","2020-04-13","Brazil","RN","Santa Cruz/RN",2411205,0,0,0,1
"13136","2020-04-13","Brazil","PR","Santa Fé/PR",4123402,0,1,0,7
"13137","2020-04-13","Brazil","MA","Santa Inês/MA",2109908,0,0,0,1
"13138","2020-04-13","Brazil","SP","Santa Isabel/SP",3546801,0,0,0,1
"13139","2020-04-13","Brazil","ES","Santa Leopoldina/ES",3204500,0,0,0,1
"13140","2020-04-13","Brazil","BA","Santa Luzia/BA",2928059,0,0,0,1
"13141","2020-04-13","Brazil","MG","Santa Luzia/MG",3157807,0,0,0,3
"13142","2020-04-13","Brazil","SP","Santa Lúcia/SP",3546900,0,0,0,1
"13143","2020-04-13","Brazil","BA","Santa Maria da Vitória/BA",2928109,0,0,0,1
"13144","2020-04-13","Brazil","MG","Santa Maria de Itabira/MG",3158003,0,0,0,1
"13145","2020-04-13","Brazil","RS","Santa Maria/RS",4316907,0,0,0,8
"13146","2020-04-13","Brazil","PR","Santa Mônica/PR",4123956,0,0,0,1
"13147","2020-04-13","Brazil","CE","Santa Quitéria/CE",2312205,0,1,-1,1
"13148","2020-04-13","Brazil","MA","Santa Rita/MA",2110203,0,0,0,2
"13149","2020-04-13","Brazil","PB","Santa Rita/PB",2513703,0,0,3,10
"13150","2020-04-13","Brazil","SC","Santa Rosa de Lima/SC",4215604,0,0,0,2
"13151","2020-04-13","Brazil","RS","Santa Rosa/RS",4317202,0,0,0,4
"13152","2020-04-13","Brazil","ES","Santa Teresa/ES",3204609,0,0,0,4
"13153","2020-04-13","Brazil","SP","Santana de Parnaíba/SP",3547304,0,0,0,33
"13154","2020-04-13","Brazil","CE","Santana do Acaraú/CE",2312007,0,0,0,1
"13155","2020-04-13","Brazil","MG","Santana do Paraíso/MG",3158953,0,0,0,1
"13156","2020-04-13","Brazil","AP","Santana/AP",1600600,0,2,0,31
"13157","2020-04-13","Brazil","PA","Santarém/PA",1506807,0,1,0,13
"13158","2020-04-13","Brazil","RS","Santiago/RS",4317400,0,0,0,1
"13159","2020-04-13","Brazil","SC","Santo Amaro da Imperatriz/SC",4215703,0,0,0,1
"13160","2020-04-13","Brazil","SP","Santo André/SP",3547809,1,4,3,150
"13161","2020-04-13","Brazil","RS","Santo Antônio da Patrulha/RS",4317608,0,0,0,2
"13162","2020-04-13","Brazil","AM","Santo Antônio do Içá/AM",1303700,0,0,3,10
"13163","2020-04-13","Brazil","MG","Santo Antônio do Monte/MG",3160405,0,0,-1,3
"13164","2020-04-13","Brazil","PA","Santo Antônio do Tauá/PA",1507003,0,0,0,2
"13165","2020-04-13","Brazil","RN","Santo Antônio/RN",2411502,0,0,1,3
"13166","2020-04-13","Brazil","RS","Santo Cristo/RS",4317905,0,0,1,1
"13167","2020-04-13","Brazil","SP","Santos/SP",3548500,0,6,1,167
"13168","2020-04-13","Brazil","RS","Sapiranga/RS",4319901,0,0,0,1
"13169","2020-04-13","Brazil","RS","Sapucaia do Sul/RS",4320008,0,0,2,5
"13170","2020-04-13","Brazil","RJ","Sapucaia/RJ",3305406,0,0,1,2
"13171","2020-04-13","Brazil","PB","Sapé/PB",2515302,0,0,0,1
"13172","2020-04-13","Brazil","RJ","Saquarema/RJ",3305505,0,0,0,2
"13173","2020-04-13","Brazil","PR","Sarandi/PR",4126256,0,0,0,2
"13174","2020-04-13","Brazil","RS","Sarandi/RS",4320107,0,0,0,1
"13175","2020-04-13","Brazil","MG","Sarzedo/MG",3165537,0,0,0,1
"13176","2020-04-13","Brazil","SC","Schroeder/SC",4217402,0,0,0,1
"13177","2020-04-13","Brazil","MG","Senador Amaral/MG",3165578,0,0,0,4
"13178","2020-04-13","Brazil","GO","Senador Canedo/GO",5220454,0,0,0,1
"13179","2020-04-13","Brazil","CE","Senador Pompeu/CE",2312700,0,0,0,2
"13180","2020-04-13","Brazil","CE","Senador Sá/CE",2312809,0,0,0,1
"13181","2020-04-13","Brazil","RS","Serafina Corrêa/RS",4320404,0,0,0,5
"13182","2020-04-13","Brazil","RJ","Seropédica/RJ",3305554,0,0,0,4
"13183","2020-04-13","Brazil","PB","Serra Branca/PB",2515500,0,0,0,1
"13184","2020-04-13","Brazil","PE","Serra Talhada/PE",2613909,0,0,1,2
"13185","2020-04-13","Brazil","BA","Serra do Ramalho/BA",2930154,0,0,0,1
"13186","2020-04-13","Brazil","MG","Serra do Salitre/MG",3166808,0,0,0,1
"13187","2020-04-13","Brazil","ES","Serra/ES",3205002,0,5,12,109
"13188","2020-04-13","Brazil","BA","Serrinha/BA",2930501,0,0,1,4
"13189","2020-04-13","Brazil","PR","Sertaneja/PR",4126405,0,0,0,1
"13190","2020-04-13","Brazil","PE","Sertânia/PE",2614105,0,1,0,1
"13191","2020-04-13","Brazil","SP","Sertãozinho/SP",3551702,0,0,0,2
"13192","2020-04-13","Brazil","MG","Sete Lagoas/MG",3167202,0,0,0,3
"13193","2020-04-13","Brazil","SC","Siderópolis/SC",4217600,0,0,0,5
"13194","2020-04-13","Brazil","MS","Sidrolândia/MS",5007901,0,0,0,1
"13195","2020-04-13","Brazil","GO","Silvânia/GO",5220603,0,0,0,1
"13196","2020-04-13","Brazil","SE","Simão Dias/SE",2807105,0,0,0,1
"13197","2020-04-13","Brazil","BA","Simões Filho/BA",2930709,0,0,0,3
"13198","2020-04-13","Brazil","MT","Sinop/MT",5107909,0,0,0,11
"13199","2020-04-13","Brazil","CE","Sobral/CE",2312908,0,0,3,17
"13200","2020-04-13","Brazil","SC","Sombrio/SC",4217709,0,1,0,7
"13201","2020-04-13","Brazil","MS","Sonora/MS",5007935,0,0,3,9
"13202","2020-04-13","Brazil","ES","Sooretama/ES",3205010,0,0,0,2
"13203","2020-04-13","Brazil","SP","Sorocaba/SP",3552205,0,2,4,24
"13204","2020-04-13","Brazil","PB","Sousa/PB",2516201,0,0,0,1
"13205","2020-04-13","Brazil","SP","Sumaré/SP",3552403,0,0,0,3
"13206","2020-04-13","Brazil","RJ","Sumidouro/RJ",3305703,0,0,0,1
"13207","2020-04-13","Brazil","SP","Suzano/SP",3552502,0,3,0,33
"13208","2020-04-13","Brazil","MA","São Benedito do Rio Preto/MA",2110401,0,0,0,1
"13209","2020-04-13","Brazil","SC","São Bento do Sul/SC",4215802,0,0,0,1
"13210","2020-04-13","Brazil","PE","São Bento do Una/PE",2613008,0,0,0,1
"13211","2020-04-13","Brazil","SP","São Bernardo do Campo/SP",3548708,0,10,6,185
"13212","2020-04-13","Brazil","MG","São Brás do Suaçuí/MG",3160900,0,0,0,1
"13213","2020-04-13","Brazil","SP","São Caetano do Sul/SP",3548807,0,2,6,73
"13214","2020-04-13","Brazil","PE","São Caitano/PE",2613107,0,0,0,1
"13215","2020-04-13","Brazil","SP","São Carlos/SP",3548906,0,2,0,5
"13216","2020-04-13","Brazil","RS","São Domingos do Sul/RS",4318051,0,0,0,3
"13217","2020-04-13","Brazil","BA","São Domingos/BA",2928950,0,0,0,1
"13218","2020-04-13","Brazil","SC","São Domingos/SC",4216107,0,0,0,3
"13219","2020-04-13","Brazil","RJ","São Fidélis/RJ",3304805,0,0,1,3
"13220","2020-04-13","Brazil","RJ","São Francisco de Itabapoana/RJ",3304755,0,0,0,1
"13221","2020-04-13","Brazil","BA","São Francisco do Conde/BA",2929206,0,0,0,1
"13222","2020-04-13","Brazil","SC","São Francisco do Sul/SC",4216206,0,0,0,2
"13223","2020-04-13","Brazil","AM","São Gabriel da Cachoeira/AM",1303809,0,0,0,1
"13224","2020-04-13","Brazil","ES","São Gabriel da Palha/ES",3204708,0,0,0,2
"13225","2020-04-13","Brazil","RS","São Gabriel/RS",4318309,0,0,0,1
"13226","2020-04-13","Brazil","PA","São Geraldo do Araguaia/PA",1507458,0,0,0,1
"13227","2020-04-13","Brazil","RN","São Gonçalo do Amarante/RN",2412005,0,1,2,24
"13228","2020-04-13","Brazil","RJ","São Gonçalo/RJ",3304904,0,4,3,79
"13229","2020-04-13","Brazil","MG","São Gotardo/MG",3162104,0,0,0,1
"13230","2020-04-13","Brazil","RS","São Jorge/RS",4318440,0,0,1,2
"13231","2020-04-13","Brazil","PE","São José da Coroa Grande/PE",2613404,1,1,0,1
"13232","2020-04-13","Brazil","RN","São José de Mipibu/RN",2412203,0,0,2,2
"13233","2020-04-13","Brazil","MA","São José de Ribamar/MA",2111201,0,0,7,35
"13234","2020-04-13","Brazil","ES","São José do Calçado/ES",3204807,0,0,0,1
"13235","2020-04-13","Brazil","PI","São José do Divino/PI",2210052,0,1,0,3
"13236","2020-04-13","Brazil","SP","São José do Rio Pardo/SP",3549706,0,0,0,1
"13237","2020-04-13","Brazil","SP","São José do Rio Preto/SP",3549805,0,1,2,46
"13238","2020-04-13","Brazil","SP","São José dos Campos/SP",3549904,0,1,0,85
"13239","2020-04-13","Brazil","PR","São José dos Pinhais/PR",4125506,0,0,2,15
"13240","2020-04-13","Brazil","MT","São José dos Quatro Marcos/MT",5107107,0,0,0,2
"13241","2020-04-13","Brazil","SC","São José/SC",4216602,0,0,4,28
"13242","2020-04-13","Brazil","MG","São João Nepomuceno/MG",3162906,0,0,0,1
"13243","2020-04-13","Brazil","RJ","São João da Barra/RJ",3305000,0,0,0,1
"13244","2020-04-13","Brazil","SP","São João da Boa Vista/SP",3549102,0,0,0,1
"13245","2020-04-13","Brazil","RJ","São João de Meriti/RJ",3305109,0,2,2,36
"13246","2020-04-13","Brazil","MG","São João del Rei/MG",3162500,0,0,0,3
"13247","2020-04-13","Brazil","PR","São João do Ivaí/PR",4125001,0,0,0,3
"13248","2020-04-13","Brazil","RS","São Leopoldo/RS",4318705,0,1,0,16
"13249","2020-04-13","Brazil","PE","São Lourenço da Mata/PE",2613701,0,9,2,33
"13250","2020-04-13","Brazil","SC","São Lourenço do Oeste/SC",4216909,0,0,0,2
"13251","2020-04-13","Brazil","RS","São Lourenço do Sul/RS",4318804,0,0,0,1
"13252","2020-04-13","Brazil","MG","São Lourenço/MG",3163706,0,0,0,2
"13253","2020-04-13","Brazil","SC","São Ludgero/SC",4217006,0,1,0,6
"13254","2020-04-13","Brazil","GO","São Luís de Montes Belos/GO",5220108,0,0,0,2
"13255","2020-04-13","Brazil","CE","São Luís do Curu/CE",2312601,0,0,0,1
"13256","2020-04-13","Brazil","MA","São Luís/MA",2111300,5,30,23,392
"13257","2020-04-13","Brazil","PR","São Manoel do Paraná/PR",4125555,0,0,0,1
"13258","2020-04-13","Brazil","SP","São Manuel/SP",3550100,0,1,0,3
"13259","2020-04-13","Brazil","ES","São Mateus/ES",3204906,0,1,0,5
"13260","2020-04-13","Brazil","SP","São Miguel Arcanjo/SP",3550209,0,0,0,1
"13261","2020-04-13","Brazil","PA","São Miguel do Guamá/PA",1507607,0,1,0,0
"13262","2020-04-13","Brazil","AM","São Paulo de Olivença/AM",1303908,0,1,2,7
"13263","2020-04-13","Brazil","SP","São Paulo/SP",3550308,11,456,66,6418
"13264","2020-04-13","Brazil","RJ","São Pedro da Aldeia/RJ",3305208,0,0,1,5
"13265","2020-04-13","Brazil","SC","São Pedro de Alcântara/SC",4217253,0,0,0,1
"13266","2020-04-13","Brazil","RN","São Pedro/RN",2412708,0,0,0,1
"13267","2020-04-13","Brazil","SP","São Pedro/SP",3550407,0,0,0,1
"13268","2020-04-13","Brazil","ES","São Roque do Canaã/ES",3204955,0,0,0,1
"13269","2020-04-13","Brazil","SP","São Roque/SP",3550605,0,0,1,4
"13270","2020-04-13","Brazil","RS","São Sebastião do Caí/RS",4319505,0,0,0,2
"13271","2020-04-13","Brazil","SP","São Sebastião/SP",3550704,0,1,0,4
"13272","2020-04-13","Brazil","SP","São Vicente/SP",3551009,0,0,0,15
"13273","2020-04-13","Brazil","AM","Tabatinga/AM",1304062,0,1,-1,3
"13274","2020-04-13","Brazil","RS","Tabaí/RS",4320859,0,0,0,4
"13275","2020-04-13","Brazil","SP","Taboão da Serra/SP",3552809,0,5,2,75
"13276","2020-04-13","Brazil","CE","Tabuleiro do Norte/CE",2313104,0,0,0,1
"13277","2020-04-13","Brazil","RN","Taipu/RN",2413904,0,1,0,1
"13278","2020-04-13","Brazil","SP","Tanabi/SP",3553401,0,0,0,1
"13279","2020-04-13","Brazil","MT","Tangará da Serra/MT",5107958,0,0,0,5
"13280","2020-04-13","Brazil","SC","Tangará/SC",4217907,0,0,0,1
"13281","2020-04-13","Brazil","RJ","Tanguá/RJ",3305752,0,1,1,4
"13282","2020-04-13","Brazil","RS","Taquara/RS",4321204,0,0,0,1
"13283","2020-04-13","Brazil","RS","Taquari/RS",4321303,0,0,1,5
"13284","2020-04-13","Brazil","SP","Tatuí/SP",3554003,0,0,0,4
"13285","2020-04-13","Brazil","SP","Taubaté/SP",3554102,0,0,0,8
"13286","2020-04-13","Brazil","AM","Tefé/AM",1304203,0,0,0,1
